speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,formatted_address,exoticCategory
tawfro1,Tawny Frogmouth,Podargus strigoides,L28355910,"Yard List, Ashgrove",2024-06-12 20:18,1.0,-27.4498303,152.9771613,True,False,True,S180932085,"220B Coopers Camp Rd, Ashgrove QLD 4060, Australia",
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:58,1.0,-12.396642,130.847231,True,False,False,S180927762,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
rabeat1,Rainbow Bee-eater,Merops ornatus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,3.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
ayweye3,Australian Yellow White-eye,Zosterops luteus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,3.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
norfan1,Northern Fantail,Rhipidura rufiventris,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
ausfig1,Australasian Figbird,Sphecotheres vieilloti,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
rewpar1,Red-winged Parrot,Aprosmictus erythropterus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,8.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
perfal,Peregrine Falcon,Falco peregrinus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
brbfly1,Broad-billed Flycatcher,Myiagra ruficollis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
dusmyz1,Dusky Myzomela,Myzomela obscura,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
peadov1,Peaceful Dove,Geopelia placida,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,4.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
rubhon2,Rufous-banded Honeyeater,Conopophila albogularis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,4.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
whbwoo4,White-breasted Woodswallow,Artamus leucorynchus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,4.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
helfri1,Helmeted Friarbird,Philemon buceroides,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
libcuc1,Little Bronze-Cuckoo,Chrysococcyx minutillus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
orfscr1,Orange-footed Megapode,Megapodius reinwardt,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
blabut1,Black Butcherbird,Melloria quoyi,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
arafan1,Arafura Fantail,Rhipidura dryas,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
shifly1,Shining Flycatcher,Myiagra alecto,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
spadro1,Spangled Drongo,Dicrurus bracteatus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
basdov1,Bar-shouldered Dove,Geopelia humeralis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
litfri1,Little Friarbird,Philemon citreogularis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
rehmyz1,Red-headed Myzomela,Myzomela erythrocephala,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,4.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
whghon1,White-gaped Honeyeater,Stomiopera unicolor,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,2.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
railor7,Red-collared Lorikeet,Trichoglossus rubritorquis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,40.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
crifin1,Crimson Finch,Neochmia phaeton,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,3.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
rcfdov1,Rose-crowned Fruit-Dove,Ptilinopus regina,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
vartri1,Varied Triller,Lalage leucomela,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,1.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
brohon1,Brown Honeyeater,Lichmera indistincta,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,4.0,-12.396642,130.847231,True,False,False,S180926287,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
dobfin1,Double-barred Finch,Stizoptera bichenovii,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 18:36,6.0,-12.396642,130.847231,True,False,False,S180926578,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
plwduc1,Plumed Whistling-Duck,Dendrocygna eytoni,L33206976,"122 Dan Street, Karalee, Queensland, AU (-27.565, 152.805)",2024-06-12 18:20,1.0,-27.5649253,152.8051878,True,False,True,S180924258,"122 Dan St, Karalee QLD 4306, Australia",
maslap1,Masked Lapwing,Vanellus miles,L33206976,"122 Dan Street, Karalee, Queensland, AU (-27.565, 152.805)",2024-06-12 18:20,2.0,-27.5649253,152.8051878,True,False,True,S180924258,"122 Dan St, Karalee QLD 4306, Australia",
apostl1,Apostlebird,Struthidea cinerea,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,8.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
sicfri1,Silver-crowned Friarbird,Philemon argenticeps,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,2.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
galah,Galah,Eolophus roseicapilla,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,4.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
whikit1,Whistling Kite,Haliastur sphenurus,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,1.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
runher1,Nankeen Night Heron,Nycticorax caledonicus,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,1.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
bkfcus1,Black-faced Cuckooshrike,Coracina novaehollandiae,L2540242,Central Arnhem Rd at Roper Creek,2024-06-12 17:48,1.0,-14.63673,132.68574,True,False,False,S180927345,"State Route 24, Beswick Creek NT 0852, Australia",
butkne1,Bush Thick-knee,Burhinus grallarius,L33206976,"122 Dan Street, Karalee, Queensland, AU (-27.565, 152.805)",2024-06-12 17:45,1.0,-27.5649253,152.8051878,True,False,True,S180922481,"122 Dan St, Karalee QLD 4306, Australia",
lebfly3,Lemon-bellied Flyrobin,Microeca flavigaster,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:44,4.0,-12.396642,130.847231,True,False,False,S180927900,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
beathk1,Beach Thick-knee,Esacus magnirostris,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:44,2.0,-12.396642,130.847231,True,False,False,S180927900,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
aushob1,Australian Hobby,Falco longipennis,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:44,1.0,-12.396642,130.847231,True,False,False,S180927900,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
sackin1,Sacred Kingfisher,Todiramphus sanctus,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:44,1.0,-12.396642,130.847231,True,False,False,S180927900,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
manger1,Mangrove Gerygone,Gerygone levigaster,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:44,1.0,-12.396642,130.847231,True,False,False,S180927900,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
ausrav1,Australian Raven,Corvus coronoides,L10831355,"Phoenix Road, Spearwood",2024-06-12 17:33,2.0,-32.094158,115.785864,True,False,True,S180932566,"25 Glendower Way, Spearwood WA 6163, Australia",
compea,Indian Peafowl,Pavo cristatus,L6240566,Gallet Rd,2024-06-12 17:31,1.0,-17.1184442,145.7052997,True,False,True,S180925896,"66 Gallett Rd, Little Mulgrave QLD 4865, Australia",X
weebil1,Weebill,Smicrornis brevirostris,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,2.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
sinbus6,Singing Bushlark,Mirafra javanica,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,2.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
yethon2,Yellow-tinted Honeyeater,Ptilotula flavescens,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,4.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
gohcis1,Golden-headed Cisticola,Cisticola exilis,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,7.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
spipig2,Spinifex Pigeon,Geophaps plumifera,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,24.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
blakit1,Black Kite,Milvus migrans,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,7.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
blchon2,Black-chinned Honeyeater,Melithreptus gularis,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,2.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
rufson1,Rufous Songlark,Cincloramphus mathewsi,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,1.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
faimar2,Fairy Martin,Petrochelidon ariel,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
blfwoo1,Black-faced Woodswallow,Artamus cinereus,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
rtbcoc1,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,9.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
wilwag1,Willie-wagtail,Rhipidura leucophrys,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,6.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
whwtri1,White-winged Triller,Lalage tricolor,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,8.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
diadov1,Diamond Dove,Geopelia cuneata,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,5.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
broqua1,Brown Quail,Synoicus ypsilophorus,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,9.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
zebfin2,Zebra Finch,Taeniopygia guttata,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
crepig1,Crested Pigeon,Ocyphaps lophotes,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,7.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
budger,Budgerigar,Melopsittacus undulatus,L33212831,Paddock between Kalkarindji and Dagaragu,2024-06-12 17:30,45.0,-17.4313577,130.8282356,True,False,True,S180942357,"HR9H+F7 Kalkarindji NT, Australia",
railor5,Rainbow Lorikeet,Trichoglossus moluccanus,L2561299,The Strand,2024-06-12 17:25,17.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
blfhon1,Blue-faced Honeyeater,Entomyzon cyanotis,L2561299,The Strand,2024-06-12 17:25,12.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
ausibi1,Australian Ibis,Threskiornis molucca,L2561299,The Strand,2024-06-12 17:25,11.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
ausmag2,Australian Magpie,Gymnorhina tibicen,L2561299,The Strand,2024-06-12 17:25,1.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
welswa1,Welcome Swallow,Hirundo neoxena,L2561299,The Strand,2024-06-12 17:25,50.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
houspa,House Sparrow,Passer domesticus,L2561299,The Strand,2024-06-12 17:25,2.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",N
grcter1,Great Crested Tern,Thalasseus bergii,L2561299,The Strand,2024-06-12 17:25,1.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
silgul2,Silver Gull,Chroicocephalus novaehollandiae,L2561299,The Strand,2024-06-12 17:25,42.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
commyn,Common Myna,Acridotheres tristis,L2561299,The Strand,2024-06-12 17:25,3.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",N
grebow1,Great Bowerbird,Chlamydera nuchalis,L2561299,The Strand,2024-06-12 17:25,1.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
yelhon1,Yellow Honeyeater,Stomiopera flava,L2561299,The Strand,2024-06-12 17:25,2.0,-19.24705,146.81229,True,False,False,S180923425,"79 The Strand, North Ward QLD 4810, Australia",
emu1,Emu,Dromaius novaehollandiae,L2557479,Lincoln National Park--Stamford Hill,2024-06-12 17:22,2.0,-34.77021,135.93847,True,False,False,S180923490,"6WHQ+W9 Lincoln National Park SA, Australia",
noimin1,Noisy Miner,Manorina melanocephala,L33210726,"9 Louise St, Cunnamulla AU-QLD -28.07021, 145.68135",2024-06-12 17:22,4.0,-28.070211,145.681353,True,False,True,S180931970,"10 Garden St, Cunnamulla QLD 4490, Australia",
pieoys1,Pied Oystercatcher,Haematopus longirostris,L2557479,Lincoln National Park--Stamford Hill,2024-06-12 17:22,2.0,-34.77021,135.93847,True,False,False,S180923490,"6WHQ+W9 Lincoln National Park SA, Australia",
osprey,Osprey,Pandion haliaetus,L2557479,Lincoln National Park--Stamford Hill,2024-06-12 17:22,1.0,-34.77021,135.93847,True,False,False,S180923490,"6WHQ+W9 Lincoln National Park SA, Australia",
rerpar1,Red-rumped Parrot,Psephotus haematonotus,L33210726,"9 Louise St, Cunnamulla AU-QLD -28.07021, 145.68135",2024-06-12 17:22,3.0,-28.070211,145.681353,True,False,True,S180931970,"10 Garden St, Cunnamulla QLD 4490, Australia",
colspa1,Collared Sparrowhawk,Accipiter cirrocephalus,L33210726,"9 Louise St, Cunnamulla AU-QLD -28.07021, 145.68135",2024-06-12 17:22,1.0,-28.070211,145.681353,True,False,True,S180931970,"10 Garden St, Cunnamulla QLD 4490, Australia",
manrob1,Mangrove Robin,Melanodryas pulverulenta,L1143268,Charles Darwin National Park,2024-06-12 17:20,1.0,-12.4434808,130.877037,True,False,False,S180925203,"Charles Darwin Np Access, Charles Darwin NT 0822, Australia",
whbcus1,White-bellied Cuckooshrike,Coracina papuensis,L1143268,Charles Darwin National Park,2024-06-12 17:20,2.0,-12.4434808,130.877037,True,False,False,S180925203,"Charles Darwin Np Access, Charles Darwin NT 0822, Australia",
succoc,Sulphur-crested Cockatoo,Cacatua galerita,L1143268,Charles Darwin National Park,2024-06-12 17:20,2.0,-12.4434808,130.877037,True,False,False,S180925203,"Charles Darwin Np Access, Charles Darwin NT 0822, Australia",
whthon1,White-throated Honeyeater,Melithreptus albogularis,L1143268,Charles Darwin National Park,2024-06-12 17:20,8.0,-12.4434808,130.877037,True,False,False,S180925203,"Charles Darwin Np Access, Charles Darwin NT 0822, Australia",
ruffie2,Rufous Fieldwren,Calamanthus campestris,L33208104,"Stuart Highway, Arcoona, South Australia, AU (-31.38, 136.923)",2024-06-12 17:13,1.0,-31.3799544,136.9232799,True,False,True,S180921444,4QWRJWCF+28,
pabduc1,Pacific Black Duck,Anas superciliosa,L7817345,Napier Park,2024-06-12 17:12,7.0,-37.8794669,145.1897656,True,False,False,S180922300,"1000 High St Rd, Glen Waverley VIC 3150, Australia",
ruthon1,Rufous-throated Honeyeater,Conopophila rufogularis,L2540255,"Central Arnhem Rd at -14.60250, 132.71172",2024-06-12 17:11,1.0,-14.6025,132.71172,True,False,False,S180927433,"State Route 24, Beswick Creek NT 0852, Australia",
phecou2,Pheasant Coucal,Centropus phasianinus,L2540255,"Central Arnhem Rd at -14.60250, 132.71172",2024-06-12 17:11,1.0,-14.6025,132.71172,True,False,False,S180927433,"State Route 24, Beswick Creek NT 0852, Australia",
maglar1,Magpie-lark,Grallina cyanoleuca,L2532139,Windorah Nature Trail,2024-06-12 17:10,4.0,-25.41833,142.67361,True,False,False,S180932748,5R64HMJF+MC,
spohar1,Spotted Harrier,Circus assimilis,L27222309,Seacomb Road,2024-06-12 17:10,1.0,-34.5888418,138.5268296,True,False,True,S180922048,"14 Magnolia Bvd, Two Wells SA 5501, Australia",
jacwin1,Jacky-winter,Microeca fascinans,L2532139,Windorah Nature Trail,2024-06-12 17:10,1.0,-25.41833,142.67361,True,False,False,S180932748,5R64HMJF+MC,
piebut1,Pied Butcherbird,Cracticus nigrogularis,L2532139,Windorah Nature Trail,2024-06-12 17:10,2.0,-25.41833,142.67361,True,False,False,S180932748,5R64HMJF+MC,
auspel1,Australian Pelican,Pelecanus conspicillatus,L2532139,Windorah Nature Trail,2024-06-12 17:10,1.0,-25.41833,142.67361,True,False,False,S180932748,5R64HMJF+MC,
blkswa,Black Swan,Cygnus atratus,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,12.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
categr2,Eastern Cattle Egret,Bubulcus coromandus,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,6.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
musduc,Muscovy Duck,Cairina moschata,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,2.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",X
maggoo1,Magpie Goose,Anseranas semipalmata,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,15.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
torcro2,Torresian Crow,Corvus orru,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,2.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
wheduc1,Hardhead,Aythya australis,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,1.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
libcor1,Little Black Cormorant,Phalacrocorax sulcirostris,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,15.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
lipcor1,Little Pied Cormorant,Microcarbo melanoleucos,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,5.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
manduc1,Maned Duck,Chenonetta jubata,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,2.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
dusmoo1,Dusky Moorhen,Gallinula tenebrosa,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,75.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
mallar3,Mallard,Anas platyrhynchos,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,2.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",X
darter4,Australasian Darter,Anhinga novaehollandiae,L984423,Lake Alford Park (Gympie),2024-06-12 17:09,2.0,-26.2147,152.68462,True,False,False,S180929803,"213 Brisbane Rd, Monkland QLD 4570, Australia",
labger1,Large-billed Gerygone,Gerygone magnirostris,L1175729,Mangroves near Orchard Rd (Coconut Grove),2024-06-12 17:07,2.0,-12.396642,130.847231,True,False,False,S180925002,"21 Orchard Rd, Coconut Grove NT 0810, Australia",
laukoo1,Laughing Kookaburra,Dacelo novaeguineae,L1486336,Port Douglas,2024-06-12 17:07,1.0,-16.4827421,145.4641479,True,False,False,S180920393,"27 Macrossan St, Port Douglas QLD 4877, Australia",
easros1,Eastern Rosella,Platycercus eximius,L25178807,285 Cedar Ridge Road Kurrajong (Private Property),2024-06-12 17:07,2.0,-33.481278,150.699726,True,False,True,S180919236,"285 Cedar Ridge Rd, Kurrajong NSW 2758, Australia",
rufwhi1,Rufous Whistler,Pachycephala rufiventris,L4976757,Valley of Lagoons,2024-06-12 17:05,1.0,-18.8947259,145.5658865,True,False,False,S180922850,5RH74H48+49,
gryfan1,Gray Fantail,Rhipidura albiscapa,L4976757,Valley of Lagoons,2024-06-12 17:05,5.0,-18.8947259,145.5658865,True,False,False,S180922850,5RH74H48+49,
combro1,Common Bronzewing,Phaps chalcoptera,L4976757,Valley of Lagoons,2024-06-12 17:05,5.0,-18.8947259,145.5658865,True,False,False,S180922850,5RH74H48+49,
blfdot1,Black-fronted Dotterel,Charadrius melanops,L4976757,Valley of Lagoons,2024-06-12 17:05,1.0,-18.8947259,145.5658865,True,False,False,S180922850,5RH74H48+49,
piecur1,Pied Currawong,Strepera graculina,L4976757,Valley of Lagoons,2024-06-12 17:05,1.0,-18.8947259,145.5658865,True,False,False,S180922850,5RH74H48+49,
whphon1,White-plumed Honeyeater,Ptilotula penicillata,L3131209,"Apex Riverside Park Campground, Longreach",2024-06-12 17:04,4.0,-23.410878,144.2296314,True,False,False,S180922387,"Apex Riverside Park, LOT 206 Landsborough Hwy, Longreach QLD 4730, Australia",
redjun,Red Junglefowl,Gallus gallus,L3131209,"Apex Riverside Park Campground, Longreach",2024-06-12 17:04,14.0,-23.410878,144.2296314,True,True,False,S180922387,"Apex Riverside Park, LOT 206 Landsborough Hwy, Longreach QLD 4730, Australia",X
ytbcoc1,Yellow-tailed Black-Cockatoo,Zanda funerea,L10941485,"65 Dundundra Drive, Clifton Springs AU-VIC (-38.1551,144.5748)",2024-06-12 17:03,18.0,-38.155141,144.574799,True,False,True,S180918854,"67 Dundundra Dr, Clifton Springs VIC 3222, Australia",
eurcoo,Eurasian Coot,Fulica atra,L984423,Lake Alford Park (Gympie),2024-06-12 17:02,2.0,-26.2147,152.68462,True,False,False,S180929412,"213 Brisbane Rd, Monkland QLD 4570, Australia",
pacreh1,Pacific Reef-Heron,Egretta sacra,L3249529,Darnley Island,2024-06-12 17:02,1.0,-9.5974706,143.7603682,True,False,False,S180921930,"CQ36+3H, Erub Island QLD 4875, Australia",
eutspa,Eurasian Tree Sparrow,Passer montanus,L3249529,Darnley Island,2024-06-12 17:02,7.0,-9.5974706,143.7603682,True,False,False,S180921930,"CQ36+3H, Erub Island QLD 4875, Australia",P
asbwhe1,Ashy-bellied White-eye,Zosterops citrinella,L3249529,Darnley Island,2024-06-12 17:02,5.0,-9.5974706,143.7603682,True,False,False,S180921930,"CQ36+3H, Erub Island QLD 4875, Australia",
supfai1,Superb Fairywren,Malurus cyaneus,L20957691,Tarneit Lakes,2024-06-12 17:00,2.0,-37.845772,144.6865954,True,False,True,S180921000,"Tarneit Lakes, 25 Rippleside Terrace, Tarneit VIC 3029, Australia",
litrav1,Little Raven,Corvus mellori,L20957691,Tarneit Lakes,2024-06-12 17:00,14.0,-37.845772,144.6865954,True,False,True,S180921000,"Tarneit Lakes, 25 Rippleside Terrace, Tarneit VIC 3029, Australia",
redwat1,Red Wattlebird,Anthochaera carunculata,L20957691,Tarneit Lakes,2024-06-12 17:00,2.0,-37.845772,144.6865954,True,False,True,S180921000,"Tarneit Lakes, 25 Rippleside Terrace, Tarneit VIC 3029, Australia",
